Unnamed: 0,file,ref_number,ref_text,doi,doi_url,titleDoi,firstAuthDoi
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[4],"Le, D. T., Uram, J. N., Wang, H., Bartlett, B. R., Kemberling, H., Eyring, A. D., ... & Taube, J. M. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmoa1500596,https://doi.org/10.1056/nejmoa1500596,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,Le
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[5],"Quail, D. F., & Joyce, J. A. (2013). Microenvironmental regulation of tumor progression and metastasis. Nature Medicine, 19(11), 1423-1437.",10.1038/nm.3394,https://doi.org/10.1038/nm.3394,Microenvironmental regulation of tumor progression and metastasis,Quail
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[6],"Noy, R., & Pollard, J. W. (2014). Tumor-associated macrophages: from mechanisms to therapy. Immunity, 41(1), 49-61.",10.1016/j.immuni.2014.06.010,https://doi.org/10.1016/j.immuni.2014.06.010,Tumor-Associated Macrophages: From Mechanisms to Therapy,Noy
6,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[7],"Kalluri, R. (2016). The biology and function of fibroblasts in cancer. Nature Reviews Cancer, 16(9), 582-598.",10.1038/nrc.2016.73,https://doi.org/10.1038/nrc.2016.73,The biology and function of fibroblasts in cancer,Kalluri
7,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[8],"Valastyan, S., & Weinberg, R. A. (2011). Tumor metastasis: molecular insights and evolving paradigms. Cell, 147(2), 275-292.",10.1016/j.cell.2011.09.024,https://doi.org/10.1016/j.cell.2011.09.024,Tumor Metastasis: Molecular Insights and Evolving Paradigms,Valastyan
8,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_10,[9],"Manfredi, S., Lepage, C., Hatem, C., Coatmeur, O., Faivre, J., & Bouvier, A. M. (2006). Epidemiology and management of liver metastases from colorectal cancer. Annals of Surgery, 244(2), 254-259.",10.1097/01.sla.0000217629.94941.cf,https://doi.org/10.1097/01.sla.0000217629.94941.cf,Epidemiology and Management of Liver Metastases From Colorectal Cancer,Manfredi
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RPL27,[1],"Wool, I. G., Chan, Y. L., & Glück, A. (1995). Structure and evolution of mammalian ribosomal proteins. Biochemistry and Cell Biology, 73(11-12), 933-947.",10.1139/o95-101,https://doi.org/10.1139/o95-101,Structure and evolution of mammalian ribosomal proteins,Wool
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RPL27,[2],"Xue, S., & Barna, M. (2012). Specialized ribosomes: a new frontier in gene regulation and organismal biology. Nature Reviews Molecular Cell Biology, 13(6), 355-369.",10.1038/nrm3359,https://doi.org/10.1038/nrm3359,Specialized ribosomes: a new frontier in gene regulation and organismal biology,Xue
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RPL27,[3],"Zhang, Y., Zhang, M., Yu, F., & Lu, S. (2019). Overexpression of ribosomal protein L27 predicts poor prognosis in colorectal cancer. Oncology Letters, 18(4), 3899-3904.",10.3892/ol.2018.7724,https://doi.org/10.3892/ol.2018.7724,Overexpression of flavin-containing monooxygenase 5 predicts poor prognosis in patients with colorectal cancer,Zhang
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RPL27,[4],"Winzeler, E. A., Shoemaker, D. D., Astromoff, A., Liang, H., Anderson, K., Andre, B., ... & Davis, R. W. (1999). Functional characterization of the S. cerevisiae genome by gene deletion and parallel analysis. Science, 285(5429), 901-906.",10.1126/science.285.5429.901,https://doi.org/10.1126/science.285.5429.901,"Functional Characterization of the
            <i>S. cerevisiae</i>
            Genome by Gene Deletion and Parallel Analysis",Winzeler
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RPL27,[5],"Hart, T., Chandrashekhar, M., Aregger, M., Steinhart, Z., Brown, K. R., MacLeod, G., ... & Moffat, J. (2015). High-resolution CRISPR screens reveal fitness genes and genotype-specific cancer liabilities. Cell, 163(6), 1515-1526.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--TMPRSS11F,[1],"Szabo R, Bugge TH. (2011) Membrane-anchored serine proteases in vertebrate cell and developmental biology. Annu Rev Cell Dev Biol. 27:213-35.",10.1146/annurev-cellbio-092910-154247,https://doi.org/10.1146/annurev-cellbio-092910-154247,Membrane-Anchored Serine Proteases in Vertebrate Cell and Developmental Biology,Szabo
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--TMPRSS11F,[2],"Antalis TM, Bugge TH, Wu Q. (2011) Membrane-anchored serine proteases in health and disease. Prog Mol Biol Transl Sci. 99:1-50.",10.1016/b978-0-12-385504-6.00001-4,https://doi.org/10.1016/b978-0-12-385504-6.00001-4,Membrane-Anchored Serine Proteases in Health and Disease,Antalis
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--TMPRSS11F,[3],"Hart T, Moffat J. (2016) BAGEL: a computational framework for identifying essential genes from pooled library screens. BMC Bioinformatics. 17:164.",10.1186/s12859-016-1015-8,https://doi.org/10.1186/s12859-016-1015-8,BAGEL: a computational framework for identifying essential genes from pooled library screens,Hart
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--TMPRSS11F,[4],"Blomen VA, Májek P, Jae LT, Bigenzahn JW, Nieuwenhuis J, Staring J, Sacco R, van Diemen FR, Olk N, Stukalov A, Marceau C, Janssen H, Carette JE, Bennett KL, Colinge J, Superti-Furga G, Brummelkamp TR. (2015) Gene essentiality and synthetic lethality in haploid human cells. Science. 350:1092-6.",10.1126/science.aac7557,https://doi.org/10.1126/science.aac7557,Gene essentiality and synthetic lethality in haploid human cells,Blomen
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[3],"Van Cutsem, E., Cervantes, A., Adam, R., Sobrero, A., Van Krieken, J. H., Aderka, D., ... & Nordlinger, B. (2016). ESMO consensus guidelines for the management of patients with metastatic colorectal cancer. Annals of Oncology, 27(8), 1386-1422.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[4],"Le, D. T., Uram, J. N., Wang, H., Bartlett, B. R., Kemberling, H., Eyring, A. D., ... & Taube, J. M. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmoa1500596,https://doi.org/10.1056/nejmoa1500596,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,Le
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[5],"Meacham, C. E., & Morrison, S. J. (2013). Tumour heterogeneity and cancer cell plasticity. Nature, 501(7467), 328-337.",10.1038/nature12624,https://doi.org/10.1038/nature12624,Tumour heterogeneity and cancer cell plasticity,Meacham
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[6],"Compton, C. C. (2007). Optimal pathologic staging: defining stage II disease. Clinical Cancer Research, 13(22), 6862s-6870s.",10.1158/1078-0432.ccr-07-1398,https://doi.org/10.1158/1078-0432.ccr-07-1398,Optimal Pathologic Staging: Defining Stage II Disease,Compton
6,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[7],"Chaffer, C. L., & Weinberg, R. A. (2011). A perspective on cancer cell metastasis. Science, 331(6024), 1559-1564.",10.1126/science.1203543,https://doi.org/10.1126/science.1203543,A Perspective on Cancer Cell Metastasis,Chaffer
7,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_11,[8],"Jayne, D. G., Fook, S., Loi, C., & Seow-Choen, F. (2002). Peritoneal carcinomatosis from colorectal cancer. British Journal of Surgery, 89(12), 1545-1550.",10.1046/j.1365-2168.2002.02274.x,https://doi.org/10.1046/j.1365-2168.2002.02274.x,Peritoneal carcinomatosis from colorectal cancer,Jayne
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[1],"Li J, Yen C, Liaw D, et al. 1997. Science. PTEN, a putative protein tyrosine phosphatase gene mutated in human brain, breast, and prostate cancer.",10.1126/science.275.5308.1943,https://doi.org/10.1126/science.275.5308.1943,"<i>PTEN</i>
            , a Putative Protein Tyrosine Phosphatase Gene Mutated in Human Brain, Breast, and Prostate Cancer",Li
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[2],"Yarden Y, Sliwkowski MX. 2001. Nature Reviews Molecular Cell Biology. Untangling the ErbB signalling network.",10.1038/35052073,https://doi.org/10.1038/35052073,Untangling the ErbB signalling network,Yarden
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[3],"Kaina B, Christmann M, Naumann S, Roos WP. 2007. DNA Repair. MGMT: key node in the battle against genotoxicity, carcinogenicity and apoptosis induced by alkylating agents.",10.1016/j.dnarep.2007.03.008,https://doi.org/10.1016/j.dnarep.2007.03.008,"MGMT: Key node in the battle against genotoxicity, carcinogenicity and apoptosis induced by alkylating agents",Kaina
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[4],"Hegi ME, Diserens AC, Gorlia T, et al. 2005. New England Journal of Medicine. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.1056/nejmoa043331,https://doi.org/10.1056/nejmoa043331,<i>MGMT</i>Gene Silencing and Benefit from Temozolomide in Glioblastoma,Hegi
4,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[5],"Furnari FB, Fenton T, Bachoo RM, et al. 2007. Genes & Development. Malignant astrocytic glioma: genetics, biology, and paths to treatment.",10.1101/gad.1596707,https://doi.org/10.1101/gad.1596707,"Malignant astrocytic glioma: genetics, biology, and paths to treatment",Furnari
5,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[6],"Stupp R, Mason WP, van den Bent MJ, et al. 2005. New England Journal of Medicine. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
6,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PTEN_EGFR_MGMT_high_methylated,[7],"Wen PY, Kesari S. 2008. New England Journal of Medicine. Malignant gliomas in adults.",10.1056/nejmra0708126,https://doi.org/10.1056/nejmra0708126,Malignant Gliomas in Adults,Wen
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RBX1,[1],"Zheng N, Schulman BA, Song L, et al. 2002. Nature. Structure of the Cul1-Rbx1-Skp1-F boxSkp2 SCF ubiquitin ligase complex.",10.2210/pdb1ldd/pdb,https://doi.org/10.2210/pdb1ldd/pdb,Structure of the Cul1-Rbx1-Skp1-F boxSkp2 SCF Ubiquitin Ligase Complex,Zheng
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RBX1,[2],"Skaar JR, Pagan JK, Pagano M. 2013. Nat Rev Mol Cell Biol. Mechanisms and function of substrate recruitment by F-box proteins.",10.1038/nrm3582,https://doi.org/10.1038/nrm3582,Mechanisms and function of substrate recruitment by F-box proteins,Skaar
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RBX1,[3],"Nakayama KI, Nakayama K. 2006. Nat Rev Cancer. Ubiquitin ligases: cell-cycle control and cancer.",10.1038/nrc1881,https://doi.org/10.1038/nrc1881,Ubiquitin ligases: cell-cycle control and cancer,Nakayama
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RBX1,[4],"Meyers RM, Bryan JG, McFarland JM, et al. 2017. Nature. Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.",10.3410/f.732049442.793551364,https://doi.org/10.3410/f.732049442.793551364,Faculty Opinions recommendation of Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.,Smedley
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--RBX1,[5],"Hart T, Chandrashekhar M, Aregger M, et al. 2015. Science. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PIK3CA_MGMT_high_methylated,[1],"Samuels Y, et al. 2004. Science. Mutant PIK3CA promotes cell growth and invasion of human cancer cells.",10.3410/f.1026480.335881,https://doi.org/10.3410/f.1026480.335881,Faculty Opinions recommendation of Mutant PIK3CA promotes cell growth and invasion of human cancer cells.,Kumar
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PIK3CA_MGMT_high_methylated,[2],"Hegi ME, et al. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.3410/f.718384246.793495041,https://doi.org/10.3410/f.718384246.793495041,Faculty Opinions recommendation of MGMT gene silencing and benefit from temozolomide in glioblastoma.,Gilbert
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PIK3CA_MGMT_high_methylated,[3],"Zhao HF, et al. 2017. Oncotarget. PIK3CA mutations promote glioma cell invasion and migration.",10.18632/oncotarget.23931,https://doi.org/10.18632/oncotarget.23931,"MiR-148a-3p suppresses cell proliferation, migration and invasion by targeting PIK3CA in human osteosarcoma cells",Wang
3,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_PIK3CA_MGMT_high_methylated,[4],"Roos WP, et al. 2007. Oncogene. Apoptosis in malignant glioma cells triggered by the temozolomide-induced DNA lesion O6-methylguanine.",10.1038/sj.onc.1209785,https://doi.org/10.1038/sj.onc.1209785,Apoptosis in malignant glioma cells triggered by the temozolomide-induced DNA lesion O6-methylguanine,Roos
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPK,[1],"Bomsztyk K, Denisenko O, Ostrowski J. 2004. Nucleic Acids Res. Heterogeneous nuclear ribonucleoprotein K: an abundant, conserved, and essential pre-mRNA-binding protein.",10.1074/jbc.271.44.27701,https://doi.org/10.1074/jbc.271.44.27701,"Zik1, a Transcriptional Repressor That Interacts with the Heterogeneous Nuclear Ribonucleoprotein Particle K Protein",Denisenko
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPK,[2],"Carpenter B, McKay M, Dundas SR, Lawrie LC, Telfer C, Murray GI. 2006. Br J Cancer. Heterogeneous nuclear ribonucleoprotein K is over expressed, aberrantly localised and is associated with poor prognosis in colorectal cancer.",10.1038/sj.bjc.6603349,https://doi.org/10.1038/sj.bjc.6603349,"Heterogeneous nuclear ribonucleoprotein K is over expressed, aberrantly localised and is associated with poor prognosis in colorectal cancer",Carpenter
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPK,[3],"Barboro P, Ferrari N, Balbi C. 2014. Cell Death Dis. Emerging roles of heterogeneous nuclear ribonucleoprotein K (hnRNP K) in cancer progression.",10.1016/j.canlet.2014.06.019,https://doi.org/10.1016/j.canlet.2014.06.019,Emerging roles of heterogeneous nuclear ribonucleoprotein K (hnRNP K) in cancer progression,Barboro
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPK,[4],"Hart T, Chandrashekhar M, Aregger M, Steinhart Z, Brown KR, MacLeod G, Mis M, Zimmermann M, Fradet-Turcotte A, Sun S, Mero P, Dirks P, Sidhu S, Roth FP, Rissland OS, Durocher D, Angers S, Moffat J. 2015. Science. High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities.",10.1016/j.cell.2015.11.015,https://doi.org/10.1016/j.cell.2015.11.015,High-Resolution CRISPR Screens Reveal Fitness Genes and Genotype-Specific Cancer Liabilities,Hart
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--HNRNPK,[5],"Meyers RM, Bryan JG, McFarland JM, Weir BA, Sizemore AE, Xu H, Dharia NV, Montgomery PG, Cowley GS, Pantel S, Goodale A, Lee Y, Ali LD, Jiang G, Lubonja R, Harrington WF, Strickland M, Wu T, Hawes DC, Zhivich VA, Wyatt MR, Kalani Z, Chang JJ, Okamoto M, Stegmaier K, Golub TR, Boehm JS, Vazquez F, Root DE, Hahn WC, Tsherniak A. 2017. Cell. Computational correction of copy number effect improves specificity of CRISPR-Cas9 essentiality screens in cancer cells.",10.1038/ng.3984,https://doi.org/10.1038/ng.3984,Computational correction of copy number effect improves specificity of CRISPR–Cas9 essentiality screens in cancer cells,Meyers
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DHX16,[1],"Gorbalenya AE, Koonin EV. 1993. Nucleic Acids Research. Helicases: amino acid sequence comparisons and structure-function relationships.",10.1016/s0959-440x(05)80116-2,https://doi.org/10.1016/s0959-440x(05)80116-2,Helicases: amino acid sequence comparisons and structure-function relationships,Gorbalenya
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DHX16,[2],Fuller-Pace FV. 2013. Nature Reviews Cancer. DEAD box RNA helicase functions in cancer.,10.4161/rna.23312,https://doi.org/10.4161/rna.23312,DEAD box RNA helicase functions in cancer,Fuller-Pace
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DHX16,[3],"Hart T, Moffat J. 2016. Nature Reviews Genetics. BAGEL: a computational framework for identifying essential genes from pooled library screens.",10.1186/s12859-016-1015-8,https://doi.org/10.1186/s12859-016-1015-8,BAGEL: a computational framework for identifying essential genes from pooled library screens,Hart
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--DHX16,[4],"Blomen VA, Májek P, Jae LT, Bigenzahn JW, Nieuwenhuis J, Staring J, Sacco R, van Diemen FR, Olk N, Stukalov A, Marceau C, Janssen H, Carette JE, Bennett KL, Colinge J, Superti-Furga G, Brummelkamp TR. 2015. Science. Gene essentiality and synthetic lethality in haploid human cells.",10.1126/science.aac7557,https://doi.org/10.1126/science.aac7557,Gene essentiality and synthetic lethality in haploid human cells,Blomen
0,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PSMA7,[1],"Tomko RJ Jr, Hochstrasser M. 2013. Molecular Biology and Evolution. Molecular architecture and assembly of the eukaryotic proteasome.",10.1146/annurev-biochem-060410-150257,https://doi.org/10.1146/annurev-biochem-060410-150257,Molecular Architecture and Assembly of the Eukaryotic Proteasome,Tomko
1,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PSMA7,[2],"Ciechanover A, Kwon YT. 2015. Nature Reviews Molecular Cell Biology. Protein quality control by molecular chaperones in neurodegeneration.",10.3389/fnins.2017.00185,https://doi.org/10.3389/fnins.2017.00185,Protein Quality Control by Molecular Chaperones in Neurodegeneration,Ciechanover
2,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PSMA7,[3],Adams J. 2004. Nature Reviews Cancer. The proteasome: a suitable antineoplastic target.,10.1038/nrc1361,https://doi.org/10.1038/nrc1361,The proteasome: a suitable antineoplastic target,Adams
3,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PSMA7,[4],"Walter P, Ron D. 2011. Nature Reviews Molecular Cell Biology. The unfolded protein response: from stress pathway to homeostatic regulation.",10.1126/science.1209038,https://doi.org/10.1126/science.1209038,The Unfolded Protein Response: From Stress Pathway to Homeostatic Regulation,Walter
4,experiments/gene_essentiality_cancer/ai_messages/high_complexity--PSMA7,[5],"Tabas I, Ron D. 2011. Nature Cell Biology. Integrating the mechanisms of apoptosis induced by endoplasmic reticulum stress.",10.1038/ncb0311-184,https://doi.org/10.1038/ncb0311-184,Integrating the mechanisms of apoptosis induced by endoplasmic reticulum stress,Tabas
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[3],"Van Cutsem, E., Cervantes, A., Adam, R., Sobrero, A., Van Krieken, J. H., Aderka, D., ... & Nordlinger, B. (2016). ESMO consensus guidelines for the management of patients with metastatic colorectal cancer. Annals of Oncology, 27(8), 1386-1422.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[4],"Le, D. T., Uram, J. N., Wang, H., Bartlett, B. R., Kemberling, H., Eyring, A. D., ... & Taube, J. M. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmoa1500596,https://doi.org/10.1056/nejmoa1500596,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,Le
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[5],"Compton, C. C. (2007). Optimal pathologic staging: defining stage II disease. Clinical Cancer Research, 13(22), 6862s-6870s.",10.1158/1078-0432.ccr-07-1398,https://doi.org/10.1158/1078-0432.ccr-07-1398,Optimal Pathologic Staging: Defining Stage II Disease,Compton
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[6],"Franko, J., Shi, Q., Goldman, C. D., Pockaj, B. A., Nelson, G. D., Goldberg, R. M., ... & Alberts, S. R. (2012). Treatment of colorectal peritoneal carcinomatosis with systemic chemotherapy: a pooled analysis of north central cancer treatment group phase III trials N9741 and N9841. Journal of Clinical Oncology, 30(3), 263-267.",10.1200/jco.2011.37.1039,https://doi.org/10.1200/jco.2011.37.1039,Treatment of Colorectal Peritoneal Carcinomatosis With Systemic Chemotherapy: A Pooled Analysis of North Central Cancer Treatment Group Phase III Trials N9741 and N9841,Franko
6,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[7],"Chaffer, C. L., & Weinberg, R. A. (2011). A perspective on cancer cell metastasis. Science, 331(6024), 1559-1564.",10.1126/science.1203543,https://doi.org/10.1126/science.1203543,A Perspective on Cancer Cell Metastasis,Chaffer
7,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_13,[8],American Cancer Society. (2021). Colorectal Cancer Stages. Retrieved from https://www.cancer.org/cancer/colon-rectal-cancer/detection-diagnosis-staging/staged.html,10.1007/978-3-030-58846-5_18,https://doi.org/10.1007/978-3-030-58846-5_18,Multidisciplinary Treatment of Rectal Cancer,Glimelius
0,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_EGFR_MGMT_low_methylated,[1],"Brennan CW, et al. 2013. Cell. The somatic genomic landscape of glioblastoma.",10.7717/peerj.13105/table-1,https://doi.org/10.7717/peerj.13105/table-1,"Table 1: Crown width-DBH (CW-D) candidate functions considered in the analysis (Fu et al., 2013; Raptis et al., 2018; Wang et al., 2021).",
1,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_EGFR_MGMT_low_methylated,[2],"Hegi ME, et al. 2005. N Engl J Med. MGMT gene silencing and benefit from temozolomide in glioblastoma.",10.3410/f.718384246.793495041,https://doi.org/10.3410/f.718384246.793495041,Faculty Opinions recommendation of MGMT gene silencing and benefit from temozolomide in glioblastoma.,Gilbert
2,experiments/glioblastoma_survival/ai_messages/high_complexity--generated_EGFR_MGMT_low_methylated,[3],"Stupp R, et al. 2005. N Engl J Med. Radiotherapy plus concomitant and adjuvant temozolomide for glioblastoma.",10.1097/01.cot.0000289242.47980.f9,https://doi.org/10.1097/01.cot.0000289242.47980.f9,“Radiotherapy plus Concomitant and Adjuvant Temozolomide for Glioblastoma”,Stupp
0,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[1],National Comprehensive Cancer Network. (2021). NCCN Clinical Practice Guidelines in Oncology: Colon Cancer. Version 2.2021.,10.1111/j.1759-7714.2010.00016.x,https://doi.org/10.1111/j.1759-7714.2010.00016.x,"Comparisons between the National Comprehensive Cancer Network (NCCN) non-small-cell lung cancer (NSCLC) Clinical Practice Guidelines (Chinese version), the NCCN original edition, and the European Society for Medical Oncology NSCLC Guidelines in 2009",Xu
1,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[2],"Longley, D. B., Harkin, D. P., & Johnston, P. G. (2003). 5-fluorouracil: mechanisms of action and clinical strategies. Nature Reviews Cancer, 3(5), 330-338.",10.1038/nrc1074,https://doi.org/10.1038/nrc1074,5-Fluorouracil: mechanisms of action and clinical strategies,Longley
2,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[3],"Van Cutsem, E., Cervantes, A., & Nordlinger, B. (2014). Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up. Annals of Oncology, 25(suppl_3), iii1-iii9.",10.1093/annonc/mdu260,https://doi.org/10.1093/annonc/mdu260,"Metastatic colorectal cancer: ESMO Clinical Practice Guidelines for diagnosis, treatment and follow-up",Van Cutsem
3,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[4],"Le, D. T., Uram, J. N., & Wang, H. (2015). PD-1 blockade in tumors with mismatch-repair deficiency. New England Journal of Medicine, 372(26), 2509-2520.",10.1056/nejmc1510353,https://doi.org/10.1056/nejmc1510353,PD-1 Blockade in Tumors with Mismatch-Repair Deficiency,
4,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[5],"Compton, C. C. (2007). Prognostic factors in cancer. In Prognostic Factors in Cancer (pp. 43-86). Wiley-Liss.",10.3109/9780203089781-24,https://doi.org/10.3109/9780203089781-24,Molecular prognostic and predictive factors in cervical cancer,
5,experiments/crc/ai_messages/high_complexity--crc_apc_impact_2020_12,[6],"Van Cutsem, E., & Oliveira, J. (2009). Advanced colorectal cancer: ESMO clinical recommendations for diagnosis, treatment and follow-up. Annals of Oncology, 20(suppl_4), 61-63.",10.1093/annonc/mdp130,https://doi.org/10.1093/annonc/mdp130,"Advanced colorectal cancer: ESMO Clinical Recommendations for diagnosis, treatment and follow-up",Van Cutsem
